Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Citizenship,Family Position,Attendance,Field of Study,Special Needs,Target
1,39,1,9238.0,1.0,1.0,,1,38,1,9.0,3.0,124.0,0,0,1,1,1,0,28,0.0,2,8.0,15,7.0,11.0,,0.0,6.0,17.0,1,10.0,0,10.8,1.4,1.74,Budapest,,Part-Time,Medicine,,Enrolled
1,43,1,8014.0,0.0,1.0,131.0,1,19,37,8.0,5.0,125.0,0,0,0,1,1,0,24,0.0,0,6.0,13,0.0,0.0,3.0,0.0,6.0,6.0,0,0.0,0,16.2,0.3,-0.92,Budapest,Youngest Child,Evening Classes,Medicine,Special Needs,Dropout
1,39,1,9003.0,1.0,1.0,133.1,1,1,1,1.0,6.0,120.0,0,0,0,0,1,0,24,0.0,0,6.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,13.9,-0.3,0.79,Barcelona,Middle Child,Online,Arts,No Special Needs,Dropout
1,1,2,9500.0,1.0,1.0,133.0,1,19,1,9.0,1.0,122.2,0,0,0,1,0,0,20,0.0,0,7.0,9,6.0,12.783333333333331,0.0,0.0,8.0,9.0,7,12.842857142857143,0,13.9,-0.3,0.79,Dublin,Middle Child,Evening Classes,Arts,No Special Needs,Graduate
1,1,2,9556.0,1.0,1.0,142.0,1,1,19,4.0,5.0,130.5,1,0,0,1,0,1,18,0.0,0,7.0,8,7.0,12.214285714285714,0.0,0.0,8.0,8.0,8,14.0625,0,16.2,0.3,-0.92,Copenhagen,Youngest Child,Part-Time,Arts,Special Needs,Graduate
1,7,1,9670.0,1.0,3.0,,1,27,37,3.0,3.0,110.0,1,0,0,1,1,0,27,0.0,7,12.0,12,9.0,12.333333333333334,,6.0,11.0,11.0,6,13.166666666666666,0,9.4,-0.8,-3.12,Zurich,,Full-Time,Medicine,,Dropout
1,1,1,9238.0,1.0,1.0,142.0,1,34,38,4.0,7.0,127.3,0,0,0,1,0,1,18,0.0,0,6.0,12,4.0,11.0,0.0,0.0,6.0,9.0,6,11.5,0,9.4,-0.8,-3.12,Venice,Middle Child,Full-Time,Engineering,No Special Needs,Graduate
1,1,2,9556.0,,1.0,,1,1,38,3.0,,119.5,1,0,0,1,0,1,21,,0,7.0,7,7.0,12.242857142857144,,0.0,,,8,,0,15.5,,-4.06,,,Full-Time,Commerce,,Graduate
1,1,2,9085.0,1.0,1.0,,1,40,4,2.0,2.0,144.5,1,0,0,1,0,0,18,0.0,0,6.0,7,6.0,15.666666666666666,,0.0,6.0,6.0,6,14.833333333333334,0,8.9,1.4,3.51,Rome,,Evening Classes,Science,,Graduate
1,43,4,9500.0,1.0,6.0,,1,38,37,5.0,9.0,118.9,1,0,0,1,0,1,19,0.0,0,7.0,7,6.0,13.55,,0.0,7.0,7.0,6,13.55,0,7.6,2.6,0.32,Kyiv,,Full-Time,Commerce,,Graduate
1,1,1,9773.0,1.0,1.0,,1,1,19,4.0,10.0,129.4,1,0,0,1,0,0,18,0.0,0,6.0,6,6.0,12.833333333333334,,0.0,6.0,7.0,6,12.166666666666666,0,11.1,0.6,2.02,,,Full-Time,Engineering,,Graduate
1,1,1,9130.0,1.0,1.0,,1,6,11,4.0,5.0,138.4,0,0,0,1,1,0,21,0.0,0,5.0,8,3.0,14.0,,0.0,5.0,5.0,5,12.8,0,7.6,2.6,0.32,Istanbul,,Evening Classes,Medicine,,Graduate
1,1,1,9500.0,1.0,1.0,110.0,1,19,19,9.0,7.0,105.8,1,0,0,1,1,0,22,0.0,0,7.0,8,6.0,14.333333333333334,0.0,0.0,8.0,9.0,7,13.771428571428572,0,11.1,0.6,2.02,Rome,Middle Child,Part-Time,Engineering,Special Needs,Graduate
1,7,1,9500.0,1.0,3.0,130.0,1,37,37,90.0,90.0,130.0,1,0,0,1,1,0,30,0.0,0,8.0,8,0.0,0.0,8.0,0.0,8.0,8.0,0,0.0,8,9.4,-0.8,-3.12,Madrid,Middle Child,Online,Medicine,Special Needs,Dropout
1,51,1,9238.0,1.0,39.0,140.0,1,38,38,5.0,7.0,129.1,1,0,0,1,0,1,20,0.0,6,11.0,11,11.0,12.818181818181818,0.0,6.0,11.0,11.0,11,13.545454545454543,0,12.4,0.5,1.79,Budapest,First Child,Part-Time,Science,Special Needs,Graduate
1,17,5,9500.0,1.0,1.0,144.0,1,19,38,9.0,5.0,130.7,1,0,0,1,0,1,18,0.0,0,7.0,8,7.0,14.85,0.0,0.0,8.0,9.0,8,15.61111111111111,0,13.9,-0.3,0.79,Oslo,Middle Child,Part-Time,Commerce,No Special Needs,Graduate
1,5,2,9853.0,1.0,1.0,,1,19,19,4.0,5.0,112.6,1,0,0,1,0,0,22,0.0,0,6.0,10,5.0,12.6,,0.0,6.0,9.0,4,11.25,0,12.7,3.7,-1.7,Vienna,,Evening Classes,Medicine,,Enrolled
1,1,3,9500.0,1.0,1.0,,1,3,3,1.0,3.0,129.0,1,0,0,1,0,0,18,0.0,0,8.0,9,6.0,13.345,,0.0,8.0,9.0,6,13.345,2,9.4,-0.8,-3.12,Barcelona,,Full-Time,Medicine,,Enrolled
1,1,1,9500.0,1.0,1.0,148.0,1,1,1,4.0,3.0,137.5,0,0,0,1,1,0,18,0.0,0,7.0,7,7.0,14.842857142857143,0.0,0.0,8.0,9.0,8,14.38888888888889,0,16.2,0.3,-0.92,Edinburgh,Youngest Child,Part-Time,Science,Special Needs,Graduate
1,17,1,9500.0,1.0,1.0,131.0,1,19,37,9.0,9.0,123.8,1,0,0,1,0,0,19,0.0,0,7.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.0,0,15.5,2.8,-4.06,,First Child,Full-Time,Science,Special Needs,Dropout
1,17,2,9254.0,1.0,1.0,,1,3,3,2.0,2.0,124.3,0,0,0,0,1,0,18,0.0,0,6.0,9,5.0,11.2,,0.0,6.0,14.0,2,10.0,0,9.4,-0.8,-3.12,Warsaw,,Part-Time,Medicine,,Dropout
1,39,1,9991.0,0.0,1.0,,1,37,37,9.0,9.0,134.3,0,0,0,1,1,0,24,0.0,0,5.0,10,0.0,0.0,,0.0,5.0,7.0,1,12.0,0,10.8,1.4,1.74,Lisbon,,Online,Medicine,,Dropout
1,1,2,9085.0,1.0,1.0,130.0,1,19,19,90.0,90.0,122.0,0,0,0,1,0,0,20,0.0,0,5.0,6,5.0,12.6,0.0,0.0,5.0,8.0,4,12.333333333333334,0,7.6,2.6,0.32,Vienna,Middle Child,Full-Time,Arts,Special Needs,Graduate
1,17,4,9500.0,1.0,1.0,129.0,1,38,37,9.0,5.0,120.0,1,0,0,1,0,0,19,0.0,0,8.0,8,7.0,12.454285714285716,0.0,0.0,8.0,8.0,7,12.454285714285716,0,10.8,1.4,1.74,Bucharest,Middle Child,Evening Classes,Medicine,No Special Needs,Graduate
1,17,3,9147.0,1.0,1.0,125.0,1,3,38,2.0,10.0,118.7,1,0,0,1,0,0,18,0.0,0,5.0,16,4.0,10.666666666666666,0.0,0.0,5.0,11.0,2,12.0,0,13.9,-0.3,0.79,Stockholm,First Child,Full-Time,Arts,No Special Needs,Enrolled
1,43,4,,1.0,1.0,,1,19,12,9.0,10.0,109.3,0,0,0,1,1,0,19,0.0,0,,0,0.0,,,,0.0,0.0,0,0.0,0,9.4,-0.8,-3.12,Barcelona,,Part-Time,Engineering,,Graduate
1,7,1,9238.0,1.0,3.0,,1,37,37,9.0,9.0,140.0,1,0,0,1,0,0,36,0.0,10,14.0,21,13.0,13.071428571428571,,4.0,11.0,16.0,11,13.0,0,16.2,0.3,-0.92,London,,Full-Time,Engineering,,Graduate
2,39,1,9853.0,,1.0,,1,37,19,9.0,,138.3,0,0,0,1,0,0,45,,0,7.0,12,4.0,10.25,,0.0,,,3,,0,11.1,,2.02,,,Online,Medicine,,Dropout
1,1,1,9085.0,1.0,1.0,,1,1,1,4.0,9.0,116.7,1,0,0,1,1,1,20,0.0,0,6.0,10,4.0,13.2,,0.0,6.0,8.0,0,0.0,0,12.4,0.5,1.79,Sofia,,Full-Time,Medicine,,Dropout
1,42,1,8014.0,0.0,1.0,,1,37,38,90.0,7.0,120.0,1,0,0,1,0,0,30,0.0,9,11.0,19,9.0,13.444444444444445,,5.0,7.0,7.0,7,14.714285714285714,0,7.6,2.6,0.32,Brussels,,Part-Time,Commerce,,Dropout
4,39,1,8014.0,0.0,19.0,133.1,1,37,37,9.0,9.0,95.0,0,0,1,0,0,0,50,0.0,0,6.0,11,0.0,0.0,0.0,0.0,5.0,6.0,0,0.0,0,8.9,1.4,3.51,Brussels,First Child,Evening Classes,Arts,Special Needs,Dropout
1,1,1,9500.0,1.0,1.0,144.0,1,38,1,9.0,10.0,137.4,0,0,0,1,0,0,19,0.0,0,7.0,7,7.0,13.542857142857144,0.0,0.0,8.0,9.0,8,14.22222222222222,0,16.2,0.3,-0.92,Saint Petersburg,Youngest Child,Online,Medicine,No Special Needs,Graduate
1,1,4,9500.0,1.0,1.0,,1,1,37,4.0,7.0,121.8,1,0,0,1,0,1,19,0.0,0,8.0,8,7.0,13.6,,0.0,8.0,8.0,7,13.6,0,12.7,3.7,-1.7,Brussels,,Full-Time,Engineering,,Graduate
4,39,1,9991.0,0.0,1.0,,1,37,38,9.0,9.0,146.2,0,0,0,1,0,0,30,0.0,0,5.0,11,3.0,10.333333333333334,,0.0,5.0,10.0,4,12.8,0,12.4,0.5,1.79,Dublin,,Part-Time,Arts,,Enrolled
1,1,1,9085.0,1.0,1.0,120.0,1,4,1,2.0,9.0,113.4,0,0,0,1,0,0,18,0.0,0,6.0,14,4.0,11.5,0.0,0.0,6.0,17.0,3,13.75,0,11.1,0.6,2.02,Stockholm,Middle Child,Online,Commerce,No Special Needs,Enrolled
1,1,1,9773.0,1.0,1.0,140.0,1,1,19,4.0,8.0,124.6,1,0,0,1,0,0,19,0.0,0,6.0,7,5.0,14.2,0.0,0.0,6.0,7.0,6,14.571428571428571,0,15.5,2.8,-4.06,Lisbon,Middle Child,Full-Time,Engineering,No Special Needs,Graduate
1,1,6,9500.0,1.0,1.0,127.0,1,1,19,3.0,3.0,120.2,1,0,0,1,0,1,19,0.0,0,7.0,7,7.0,12.765714285714289,0.0,0.0,8.0,9.0,8,13.544444444444444,0,12.4,0.5,1.79,Prague,Youngest Child,Full-Time,Engineering,No Special Needs,Graduate
1,1,1,9130.0,1.0,1.0,,1,3,1,2.0,4.0,134.9,1,0,1,1,0,0,18,0.0,0,6.0,13,6.0,10.857142857142858,,0.0,6.0,10.0,4,11.0,0,15.5,2.8,-4.06,Saint Petersburg,,Full-Time,Engineering,,Dropout
1,1,6,9500.0,1.0,1.0,118.0,1,38,19,3.0,3.0,113.5,1,0,0,1,1,0,18,0.0,0,7.0,7,7.0,13.175714285714289,0.0,0.0,8.0,8.0,8,14.925,0,12.4,0.5,1.79,Madrid,Youngest Child,Online,Science,No Special Needs,Graduate
1,17,3,9254.0,,1.0,127.0,1,12,38,5.0,,116.9,1,0,1,1,0,0,18,,0,6.0,7,5.0,12.2,0.0,0.0,,,4,,0,12.4,,1.79,,Youngest Child,Evening Classes,Commerce,No Special Needs,Dropout
1,1,4,9500.0,1.0,1.0,,1,1,19,9.0,7.0,127.0,1,0,0,1,0,0,19,0.0,0,8.0,8,7.0,13.44285714285714,,0.0,8.0,8.0,7,13.44285714285714,0,12.7,3.7,-1.7,Milan,,Evening Classes,Medicine,,Graduate
1,17,4,9147.0,1.0,1.0,132.0,1,38,19,5.0,5.0,120.8,1,0,0,1,1,1,18,0.0,0,5.0,8,4.0,10.8,0.0,0.0,5.0,10.0,2,12.5,0,11.1,0.6,2.02,Kyiv,Middle Child,Full-Time,Arts,No Special Needs,Dropout
1,1,1,9238.0,1.0,1.0,,1,38,38,5.0,7.0,121.0,0,0,0,1,0,0,19,0.0,0,6.0,13,3.0,10.333333333333334,,0.0,6.0,12.0,3,10.333333333333334,0,7.6,2.6,0.32,Athens,,Part-Time,Medicine,,Enrolled
1,51,1,9238.0,1.0,1.0,,1,3,19,2.0,1.0,116.1,0,0,1,1,0,0,26,0.0,0,6.0,6,6.0,14.833333333333334,,0.0,6.0,7.0,6,15.142857142857142,0,11.1,0.6,2.02,,,Evening Classes,Arts,,Graduate
1,1,1,171.0,1.0,1.0,130.0,1,29,38,9.0,8.0,122.0,1,0,0,1,1,0,20,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7.6,2.6,0.32,Athens,First Child,Evening Classes,Engineering,No Special Needs,Graduate
1,39,1,9991.0,0.0,1.0,130.0,1,37,37,6.0,6.0,111.9,0,0,1,1,0,0,36,0.0,0,5.0,5,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,0,12.7,3.7,-1.7,Budapest,Youngest Child,Evening Classes,Arts,Special Needs,Dropout
1,17,1,9119.0,1.0,1.0,116.0,1,19,37,90.0,5.0,116.7,1,0,0,1,1,0,21,0.0,0,5.0,10,1.0,10.0,0.0,0.0,5.0,8.0,3,13.666666666666666,3,7.6,2.6,0.32,Amsterdam,Youngest Child,Evening Classes,Engineering,Special Needs,Dropout
1,1,2,9500.0,1.0,1.0,141.0,1,37,37,9.0,7.0,126.3,1,0,0,1,0,0,19,0.0,0,7.0,10,7.0,13.805,0.0,0.0,8.0,8.0,8,14.2725,0,15.5,2.8,-4.06,Prague,Middle Child,Online,Science,No Special Needs,Graduate
1,44,1,9119.0,1.0,39.0,,1,1,1,9.0,8.0,180.0,0,0,0,1,1,1,20,0.0,3,7.0,12,6.0,14.142857142857142,,1.0,6.0,10.0,6,14.125,0,12.4,0.5,1.79,Munich,,Online,Commerce,,Enrolled
1,1,6,9500.0,1.0,1.0,,1,2,19,3.0,9.0,130.3,1,0,0,1,1,0,18,0.0,0,8.0,8,8.0,13.74625,,0.0,8.0,8.0,8,13.74625,0,9.4,-0.8,-3.12,Kyiv,,Full-Time,Medicine,,Graduate
1,17,1,9853.0,1.0,,,1,19,19,,7.0,128.5,1,0,0,1,0,0,18,,0,7.0,9,,,,0.0,7.0,8.0,7,12.714285714285714,0,13.9,-0.3,0.79,,,Part-Time,Engineering,,Enrolled
1,1,1,9147.0,1.0,1.0,131.0,1,38,38,9.0,9.0,126.5,0,0,0,1,0,1,18,0.0,0,5.0,5,5.0,10.6,0.0,0.0,5.0,5.0,5,11.8,0,12.4,0.5,1.79,Vienna,Middle Child,Online,Engineering,Special Needs,Graduate
1,1,1,171.0,1.0,1.0,124.0,1,19,1,9.0,9.0,121.2,1,0,0,1,1,0,20,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10.8,1.4,1.74,Munich,Youngest Child,Online,Arts,No Special Needs,Enrolled
1,1,1,9670.0,1.0,1.0,130.0,1,1,1,0.0,0.0,119.5,0,0,0,0,1,0,19,0.0,0,5.0,5,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,9.4,-0.8,-3.12,Edinburgh,Youngest Child,Online,Commerce,Special Needs,Dropout
1,39,1,9500.0,,1.0,127.0,1,19,19,5.0,,160.0,0,0,0,1,1,0,28,,0,7.0,7,7.0,14.528571428571428,0.0,0.0,,,8,,0,16.2,,-0.92,,First Child,Evening Classes,Medicine,Special Needs,Graduate
1,1,1,9238.0,1.0,1.0,,1,1,1,9.0,9.0,133.3,0,0,0,1,0,1,20,0.0,0,6.0,6,6.0,12.0,,0.0,6.0,7.0,6,12.857142857142858,0,11.1,0.6,2.02,Vienna,,Full-Time,Commerce,,Graduate
1,17,1,9500.0,1.0,1.0,,1,37,37,9.0,8.0,124.3,1,0,0,1,0,1,19,0.0,0,7.0,8,7.0,13.46875,,0.0,8.0,8.0,8,13.31375,0,15.5,2.8,-4.06,Istanbul,,Evening Classes,Commerce,,Graduate
1,1,5,9070.0,1.0,1.0,117.0,1,19,37,5.0,5.0,131.0,1,0,1,0,1,0,21,0.0,0,6.0,6,1.0,14.0,0.0,0.0,6.0,7.0,0,0.0,7,9.4,-0.8,-3.12,London,First Child,Online,Commerce,No Special Needs,Dropout
1,1,1,9500.0,1.0,1.0,133.0,1,3,19,2.0,8.0,126.7,0,0,0,1,0,0,19,0.0,0,7.0,12,4.0,12.45,0.0,0.0,7.0,11.0,5,11.7,0,16.2,0.3,-0.92,Sofia,Youngest Child,Full-Time,Engineering,Special Needs,Enrolled
4,39,2,8014.0,0.0,1.0,160.0,1,37,38,7.0,5.0,115.0,0,0,0,1,0,1,41,0.0,0,6.0,8,6.0,11.333333333333334,0.0,0.0,6.0,9.0,6,11.333333333333334,0,10.8,1.4,1.74,Dublin,Youngest Child,Online,Medicine,Special Needs,Graduate
1,43,2,9670.0,1.0,1.0,,1,19,1,4.0,4.0,127.6,1,0,0,1,1,0,22,0.0,4,6.0,6,6.0,11.833333333333334,,0.0,6.0,11.0,4,11.142857142857142,0,10.8,1.4,1.74,London,,Online,Medicine,,Dropout
1,1,1,9085.0,1.0,1.0,128.0,1,19,1,5.0,4.0,135.7,1,0,0,1,0,0,20,0.0,0,5.0,7,4.0,12.75,0.0,0.0,5.0,5.0,5,13.4,0,10.8,1.4,1.74,Amsterdam,Youngest Child,Online,Commerce,Special Needs,Graduate
1,39,1,9254.0,1.0,,,1,37,37,,4.0,100.0,0,0,0,1,1,0,27,,0,6.0,11,,,,0.0,6.0,10.0,3,14.75,0,16.2,0.3,-0.92,,,Part-Time,Engineering,,Dropout
1,39,1,9670.0,1.0,9.0,133.1,1,37,37,5.0,3.0,110.0,0,0,1,1,1,0,26,0.0,0,5.0,5,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,0,9.4,-0.8,-3.12,Madrid,Youngest Child,Full-Time,Medicine,Special Needs,Dropout
1,1,1,171.0,1.0,1.0,133.1,1,3,1,2.0,4.0,128.2,1,0,0,1,0,0,20,0.0,5,12.0,13,12.0,11.23076923076923,0.0,3.0,11.0,18.0,9,12.77777777777778,0,11.1,0.6,2.02,Edinburgh,Youngest Child,Part-Time,Medicine,Special Needs,Graduate
1,17,1,,1.0,1.0,125.0,1,3,3,3.0,3.0,116.6,1,0,0,0,0,1,18,0.0,0,,7,7.0,,0.0,,7.0,8.0,6,13.333333333333334,0,8.9,1.4,3.51,London,First Child,Part-Time,Engineering,No Special Needs,Enrolled
1,1,1,171.0,1.0,1.0,,1,1,1,4.0,3.0,141.5,0,0,0,1,1,0,19,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,7.6,2.6,0.32,Helsinki,,Evening Classes,Commerce,,Graduate
1,1,1,9500.0,1.0,1.0,,1,1,37,9.0,9.0,129.3,0,0,0,1,0,0,18,0.0,0,8.0,8,7.0,14.2,,0.0,8.0,8.0,7,14.2,0,12.7,3.7,-1.7,Stockholm,,Evening Classes,Commerce,,Graduate
2,39,1,9991.0,0.0,1.0,,1,37,37,9.0,9.0,118.2,0,0,0,1,1,0,52,0.0,0,5.0,7,5.0,11.2,,0.0,5.0,6.0,5,12.8,1,7.6,2.6,0.32,Berlin,,Full-Time,Medicine,,Graduate
5,43,1,9991.0,0.0,3.0,130.0,1,3,3,1.0,1.0,130.0,0,0,0,1,0,0,41,0.0,5,10.0,14,10.0,14.636363636363637,0.0,5.0,10.0,13.0,10,14.6,0,16.2,0.3,-0.92,Barcelona,First Child,Evening Classes,Science,Special Needs,Graduate
1,1,1,9773.0,1.0,1.0,150.0,1,19,11,0.0,0.0,131.1,1,0,0,1,1,0,19,0.0,0,6.0,6,6.0,11.666666666666666,0.0,0.0,6.0,10.0,3,12.666666666666666,0,7.6,2.6,0.32,Rome,Youngest Child,Part-Time,Engineering,Special Needs,Graduate
1,39,1,9500.0,1.0,1.0,,1,37,19,9.0,8.0,106.2,1,0,0,1,0,0,27,0.0,0,7.0,14,0.0,0.0,,0.0,7.0,14.0,0,0.0,0,11.1,0.6,2.02,Kyiv,,Full-Time,Medicine,,Dropout
2,43,1,9254.0,1.0,3.0,,1,38,37,9.0,3.0,120.0,1,0,0,1,0,0,33,0.0,9,12.0,22,10.0,13.3,,9.0,11.0,11.0,11,13.727272727272728,0,9.4,-0.8,-3.12,Brussels,,Evening Classes,Commerce,,Graduate
1,17,2,9119.0,1.0,1.0,120.0,1,10,12,9.0,9.0,120.4,1,0,0,1,1,0,20,0.0,0,5.0,6,3.0,11.0,0.0,0.0,5.0,6.0,0,0.0,0,10.8,1.4,1.74,Copenhagen,First Child,Evening Classes,Medicine,No Special Needs,Dropout
1,44,1,9085.0,1.0,39.0,140.0,1,1,39,3.0,9.0,140.0,1,0,0,1,0,0,20,0.0,1,6.0,9,6.0,12.666666666666666,0.0,1.0,6.0,10.0,4,11.5,0,13.9,-0.3,0.79,Oslo,Middle Child,Online,Commerce,No Special Needs,Enrolled
1,1,1,9500.0,1.0,1.0,148.0,1,3,3,2.0,2.0,137.3,1,0,0,1,0,0,19,0.0,0,7.0,7,6.0,14.266666666666666,0.0,0.0,7.0,7.0,6,14.266666666666666,0,7.6,2.6,0.32,Kyiv,Middle Child,Online,Arts,Special Needs,Graduate
1,17,3,9773.0,1.0,1.0,,1,19,19,5.0,8.0,120.0,0,0,0,1,0,0,18,0.0,0,6.0,6,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,8.9,1.4,3.51,Lisbon,,Evening Classes,Commerce,,Dropout
1,17,5,9773.0,1.0,1.0,113.0,1,38,38,191.0,175.0,110.2,1,0,1,1,0,0,19,0.0,0,6.0,6,5.0,11.6,0.0,0.0,6.0,6.0,6,12.5,0,8.9,1.4,3.51,Prague,Middle Child,Online,Engineering,Special Needs,Graduate
1,1,1,9085.0,1.0,1.0,,1,19,38,9.0,9.0,126.9,0,0,1,1,0,0,24,0.0,0,6.0,8,6.0,13.285714285714286,,0.0,6.0,13.0,6,12.875,0,11.1,0.6,2.02,Brussels,,Evening Classes,Science,,Graduate
2,39,1,8014.0,0.0,1.0,120.0,1,38,37,5.0,3.0,110.5,0,0,0,1,0,1,36,0.0,0,6.0,6,6.0,11.833333333333334,0.0,0.0,6.0,6.0,6,11.5,0,10.8,1.4,1.74,Athens,First Child,Full-Time,Engineering,No Special Needs,Graduate
1,44,1,9085.0,1.0,39.0,,1,37,37,9.0,9.0,150.0,0,0,0,1,0,0,20,0.0,2,6.0,8,6.0,13.0,,1.0,6.0,18.0,2,12.0,0,12.4,0.5,1.79,Saint Petersburg,,Full-Time,Arts,,Enrolled
1,1,1,9254.0,1.0,1.0,140.0,1,19,1,9.0,8.0,140.9,1,0,0,1,0,1,18,0.0,0,6.0,7,6.0,12.857142857142858,0.0,0.0,6.0,10.0,4,13.0,0,12.7,3.7,-1.7,Edinburgh,First Child,Online,Commerce,Special Needs,Graduate
1,17,4,9670.0,1.0,1.0,,1,19,37,9.0,99.0,106.1,1,1,1,0,0,1,18,0.0,0,6.0,6,1.0,11.0,,0.0,6.0,0.0,0,0.0,0,12.7,3.7,-1.7,Warsaw,,Part-Time,Arts,,Dropout
2,43,1,9991.0,0.0,1.0,130.0,1,37,37,9.0,9.0,128.2,0,0,0,1,0,0,34,0.0,3,8.0,9,3.0,11.0,0.0,2.0,7.0,7.0,2,10.0,0,9.4,-0.8,-3.12,Bucharest,Middle Child,Online,Engineering,Special Needs,Dropout
1,43,5,9238.0,1.0,1.0,,24,37,19,9.0,7.0,119.9,1,0,1,0,0,0,22,1.0,5,11.0,16,9.0,10.88888888888889,,2.0,10.0,20.0,4,11.25,1,9.4,-0.8,-3.12,Zurich,,Full-Time,Engineering,,Graduate
1,17,1,9238.0,1.0,1.0,128.0,1,19,19,5.0,4.0,116.5,0,0,0,1,0,1,18,0.0,0,6.0,8,5.0,10.8,0.0,0.0,6.0,9.0,6,10.5,0,12.4,0.5,1.79,Vienna,Middle Child,Full-Time,Medicine,No Special Needs,Graduate
1,1,1,9238.0,1.0,1.0,,1,1,38,5.0,7.0,127.7,0,0,0,1,0,1,20,0.0,0,6.0,7,6.0,15.0,,0.0,6.0,6.0,6,16.333333333333332,0,13.9,-0.3,0.79,Madrid,,Part-Time,Science,,Graduate
1,1,1,9238.0,1.0,1.0,117.0,1,1,19,4.0,7.0,113.5,1,0,0,1,0,1,18,0.0,0,6.0,6,6.0,13.166666666666666,0.0,0.0,6.0,7.0,6,14.142857142857142,0,11.1,0.6,2.02,Budapest,First Child,Evening Classes,Science,Special Needs,Graduate
1,17,5,9500.0,1.0,1.0,137.0,1,1,1,5.0,4.0,131.1,1,0,0,1,0,0,18,0.0,0,7.0,9,7.0,12.385714285714286,0.0,0.0,8.0,9.0,7,12.728571428571428,0,13.9,-0.3,0.79,,Youngest Child,Online,Science,No Special Needs,Enrolled
1,1,1,9670.0,1.0,1.0,,1,38,38,5.0,9.0,105.0,1,0,0,1,0,0,20,0.0,0,6.0,9,6.0,13.285714285714286,,0.0,6.0,8.0,5,13.8,0,15.5,2.8,-4.06,Paris,,Part-Time,Arts,,Graduate
1,18,2,9119.0,1.0,1.0,,1,1,2,5.0,4.0,122.7,1,0,0,1,1,0,18,0.0,0,5.0,7,5.0,12.6,,0.0,5.0,9.0,3,13.25,0,13.9,-0.3,0.79,Copenhagen,,Evening Classes,Science,,Dropout
1,1,6,9500.0,1.0,1.0,,1,12,37,5.0,9.0,121.8,1,0,0,1,0,0,19,0.0,0,7.0,8,6.0,13.731666666666667,,0.0,8.0,10.0,7,13.771428571428572,0,12.4,0.5,1.79,Berlin,,Evening Classes,Commerce,,Dropout
1,1,2,9773.0,1.0,1.0,,41,1,37,9.0,7.0,130.8,0,0,0,1,0,1,20,1.0,0,6.0,9,5.0,11.8,,0.0,6.0,9.0,5,11.833333333333334,0,15.5,2.8,-4.06,Bucharest,,Full-Time,Commerce,,Graduate
1,17,3,9500.0,1.0,1.0,156.0,1,19,37,4.0,9.0,132.3,1,0,0,1,1,1,18,0.0,0,7.0,7,6.0,13.266666666666666,0.0,0.0,7.0,7.0,6,13.266666666666666,0,7.6,2.6,0.32,Bucharest,Middle Child,Part-Time,Medicine,Special Needs,Graduate
1,1,3,171.0,1.0,1.0,,1,37,37,9.0,9.0,124.3,1,0,0,1,1,0,18,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,7.6,2.6,0.32,Helsinki,,Evening Classes,Engineering,,Graduate
2,39,1,9991.0,0.0,19.0,,1,37,37,9.0,9.0,150.3,0,0,0,1,0,0,47,0.0,0,5.0,5,5.0,14.8,,0.0,5.0,5.0,5,14.4,0,7.6,2.6,0.32,Berlin,,Evening Classes,Arts,,Graduate
1,1,1,9147.0,1.0,1.0,160.0,1,38,37,9.0,5.0,159.3,0,0,0,1,0,0,18,0.0,0,5.0,5,5.0,14.4,0.0,0.0,5.0,5.0,5,15.4,0,7.6,2.6,0.32,Edinburgh,First Child,Full-Time,Arts,No Special Needs,Graduate
1,17,1,,1.0,1.0,,1,19,19,9.0,8.0,142.8,0,0,0,1,0,1,19,0.0,0,,7,7.0,,,,7.0,7.0,7,14.142857142857142,0,16.2,0.3,-0.92,Vienna,,Full-Time,Engineering,,Graduate
