Unnamed: 0,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Citizenship,Family Position,Attendance,Field of Study,Special Needs
2494,1,1,1,9773.0,1.0,1.0,142.0,1,1,19,9.0,9.0,136.1,0,0,1,1,1,1,19,0.0,0,6.0,6,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6,14.0,0,16.2,0.3,-0.92,Graduate,Madrid,First Child,Full-Time,Medicine,Special Needs
1878,1,1,2,171.0,1.0,1.0,,1,2,19,5.0,5.0,139.6,1,0,1,0,1,1,18,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,13.9,-0.3,0.79,Dropout,Istanbul,,Online,Engineering,
2520,1,1,6,9254.0,1.0,1.0,126.0,1,38,37,5.0,7.0,123.9,1,0,0,1,0,1,18,0.0,0,6.0,7,6.0,13.0,0.0,0.0,6.0,6.0,6,13.0,0,12.4,0.5,1.79,Graduate,Athens,First Child,Evening Classes,Science,No Special Needs
2107,1,1,1,9773.0,1.0,1.0,140.0,1,37,37,9.0,9.0,142.5,1,0,0,1,0,0,18,0.0,0,6.0,6,6.0,13.333333333333334,0.0,0.0,6.0,9.0,5,13.2,0,9.4,-0.8,-3.12,Graduate,Bucharest,First Child,Evening Classes,Arts,No Special Needs
2811,1,39,1,9500.0,1.0,1.0,100.0,1,19,1,1.0,90.0,114.0,1,0,1,0,0,0,31,0.0,0,7.0,8,5.0,12.56,0.0,0.0,7.0,8.0,5,12.56,0,7.6,2.6,0.32,Dropout,Barcelona,First Child,Evening Classes,Medicine,No Special Needs
150,1,1,1,171.0,1.0,1.0,136.0,1,3,37,2.0,8.0,121.7,1,0,0,1,0,0,18,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9.4,-0.8,-3.12,Enrolled,,Middle Child,Evening Classes,Medicine,Special Needs
176,1,39,1,9853.0,1.0,1.0,,1,37,19,9.0,5.0,102.5,0,0,0,1,0,0,27,0.0,0,6.0,9,5.0,13.2,,0.0,6.0,10.0,5,12.0,0,7.6,2.6,0.32,Graduate,Kyiv,,Online,Arts,
2490,1,17,2,9773.0,1.0,1.0,,1,1,1,4.0,4.0,127.9,1,0,0,1,1,0,20,0.0,0,6.0,11,3.0,13.666666666666666,,0.0,6.0,13.0,4,10.25,0,9.4,-0.8,-3.12,Enrolled,Istanbul,,Part-Time,Commerce,
1532,2,15,1,9773.0,1.0,1.0,133.1,41,37,37,9.0,6.0,100.0,0,0,0,1,0,0,59,1.0,0,6.0,8,6.0,12.166666666666666,0.0,0.0,6.0,7.0,4,11.75,0,11.1,0.6,2.02,Graduate,Zurich,Middle Child,Online,Arts,No Special Needs
2029,1,1,1,9773.0,1.0,1.0,135.0,1,37,38,9.0,6.0,122.1,1,0,0,1,1,0,18,0.0,0,6.0,6,6.0,13.833333333333334,0.0,0.0,6.0,6.0,6,13.666666666666666,0,12.7,3.7,-1.7,Graduate,Sofia,First Child,Part-Time,Commerce,Special Needs
707,2,39,1,9003.0,1.0,1.0,150.0,1,37,37,9.0,6.0,140.0,0,0,0,1,1,0,60,0.0,17,18.0,18,18.0,14.11111111111111,0.0,11.0,13.0,13.0,13,14.23076923076923,0,15.5,2.8,-4.06,Graduate,Athens,First Child,Evening Classes,Engineering,Special Needs
2746,1,1,1,9500.0,1.0,1.0,,1,37,38,191.0,163.0,102.2,1,0,1,1,1,0,20,0.0,0,7.0,7,7.0,12.401428571428571,,0.0,8.0,10.0,6,11.808333333333332,0,11.1,0.6,2.02,Enrolled,Oslo,,Part-Time,Medicine,
3648,1,1,4,9500.0,1.0,1.0,132.0,1,19,38,5.0,5.0,118.0,1,0,0,1,0,0,18,0.0,0,8.0,8,7.0,12.328571428571427,0.0,0.0,8.0,8.0,7,12.328571428571427,0,12.7,3.7,-1.7,Graduate,Istanbul,Youngest Child,Evening Classes,Arts,No Special Needs
4136,5,43,1,9500.0,1.0,1.0,,1,1,38,5.0,5.0,118.8,0,0,0,1,0,1,18,0.0,0,8.0,8,7.0,11.857142857142858,,0.0,8.0,8.0,7,11.857142857142858,0,12.7,3.7,-1.7,Graduate,Prague,,Evening Classes,Arts,
3054,1,17,1,9238.0,1.0,1.0,127.0,1,38,38,9.0,6.0,122.8,0,0,0,1,0,1,19,0.0,0,6.0,8,6.0,14.0,0.0,0.0,6.0,7.0,6,14.571428571428571,0,16.2,0.3,-0.92,Graduate,Oslo,Middle Child,Online,Commerce,No Special Needs
1338,1,43,1,9130.0,1.0,1.0,120.0,1,1,19,9.0,9.0,120.0,1,0,0,1,0,0,21,0.0,0,6.0,14,5.0,11.5,1.0,0.0,6.0,13.0,5,11.0,1,15.5,2.8,-4.06,Dropout,Vienna,Youngest Child,Online,Engineering,Special Needs
2501,2,39,1,8014.0,0.0,12.0,,1,37,37,9.0,1.0,113.0,0,0,0,1,0,0,46,0.0,0,6.0,13,3.0,12.333333333333334,,0.0,6.0,6.0,6,13.333333333333334,0,11.1,0.6,2.02,Graduate,Copenhagen,,Full-Time,Commerce,
2475,2,39,1,8014.0,,19.0,,1,19,37,9.0,,151.5,0,0,1,0,1,0,45,,0,6.0,7,0.0,0.0,,0.0,,,0,,0,16.2,,-0.92,Dropout,,,Evening Classes,Science,
392,1,1,6,9773.0,1.0,1.0,141.0,1,30,37,7.0,7.0,128.4,1,0,1,0,0,0,18,0.0,0,6.0,8,5.0,13.0,0.0,0.0,6.0,8.0,5,11.4,0,7.6,2.6,0.32,Dropout,Budapest,Youngest Child,Evening Classes,Medicine,No Special Needs
4228,2,39,1,8014.0,0.0,1.0,133.1,1,37,37,5.0,4.0,134.5,0,0,0,1,0,0,45,0.0,0,6.0,8,5.0,13.6,0.0,0.0,6.0,7.0,5,13.0,0,15.5,2.8,-4.06,Enrolled,Edinburgh,First Child,Online,Arts,No Special Needs
994,2,7,1,9238.0,1.0,3.0,,1,37,37,191.0,192.0,150.0,0,0,0,1,0,0,31,0.0,1,6.0,12,5.0,12.5,,0.0,6.0,10.0,5,14.6,0,12.7,3.7,-1.7,Graduate,Sofia,,Part-Time,Science,
4270,1,17,1,9070.0,1.0,1.0,,1,37,38,9.0,7.0,138.0,0,0,0,1,1,1,18,0.0,0,6.0,6,6.0,13.666666666666666,,0.0,6.0,6.0,6,12.0,0,12.4,0.5,1.79,Graduate,Milan,,Full-Time,Medicine,
560,1,53,1,9003.0,1.0,42.0,,1,3,38,141.0,151.0,135.3,0,0,0,1,1,0,21,0.0,7,12.0,18,11.0,12.090909090909092,,5.0,12.0,14.0,11,12.0,0,8.9,1.4,3.51,Graduate,Barcelona,,Part-Time,Science,
116,1,17,1,9238.0,1.0,1.0,154.0,1,19,37,9.0,7.0,140.4,1,0,0,1,0,1,20,0.0,0,6.0,13,2.0,10.0,0.0,0.0,6.0,12.0,4,10.75,0,7.6,2.6,0.32,Enrolled,Oslo,Middle Child,Part-Time,Medicine,Special Needs
4184,1,1,1,9238.0,1.0,1.0,,1,38,38,0.0,7.0,133.2,1,0,0,1,0,0,19,0.0,0,6.0,8,5.0,11.0,,0.0,6.0,13.0,5,11.4,0,7.6,2.6,0.32,Graduate,Edinburgh,,Online,Arts,
3167,1,39,1,9991.0,0.0,1.0,150.0,1,19,38,9.0,8.0,140.9,0,1,0,1,0,0,24,0.0,0,5.0,7,3.0,10.666666666666666,0.0,0.0,5.0,7.0,3,10.5,0,10.8,1.4,1.74,Dropout,Bucharest,Middle Child,Full-Time,Engineering,No Special Needs
1367,1,1,6,9500.0,1.0,1.0,,1,38,38,9.0,9.0,122.0,1,0,0,1,1,0,19,0.0,0,8.0,8,7.0,12.2,,0.0,8.0,8.0,7,12.2,0,12.7,3.7,-1.7,Graduate,Lisbon,,Online,Commerce,
2256,1,7,1,33.0,1.0,,,1,38,37,,6.0,120.0,1,0,1,0,1,0,25,,18,21.0,26,,,0.0,12.0,16.0,21.0,12,12.25,1,11.1,0.6,2.02,Dropout,,,Online,Arts,No Special Needs
3839,1,1,2,171.0,,1.0,,1,37,37,9.0,,122.0,1,0,0,0,1,0,22,,0,0.0,0,0.0,0.0,,0.0,,,0,,0,7.6,,0.32,Dropout,,,Full-Time,Medicine,
292,1,44,1,9003.0,1.0,39.0,140.0,1,37,37,9.0,4.0,140.0,0,0,0,1,0,0,24,0.0,0,6.0,10,6.0,11.428571428571429,0.0,0.0,6.0,12.0,5,13.0,0,12.4,0.5,1.79,Enrolled,Rome,Youngest Child,Part-Time,Engineering,No Special Needs
1657,1,1,2,9085.0,1.0,1.0,,1,37,19,9.0,8.0,129.0,0,0,0,1,0,0,20,0.0,0,5.0,7,4.0,11.75,,0.0,5.0,9.0,2,10.5,0,7.6,2.6,0.32,Enrolled,Stockholm,,Evening Classes,Engineering,
2848,2,42,1,9147.0,1.0,,,1,37,37,,9.0,100.0,1,0,0,1,0,0,54,,13,15.0,20,,,1.0,10.0,13.0,13.0,10,11.1,1,15.5,2.8,-4.06,Dropout,,,Online,Arts,No Special Needs
2445,1,39,1,9500.0,1.0,1.0,120.0,1,37,37,9.0,9.0,100.0,0,0,0,1,1,0,34,0.0,0,7.0,15,6.0,11.333333333333334,0.0,0.0,7.0,16.0,4,12.6,0,16.2,0.3,-0.92,Enrolled,Istanbul,First Child,Part-Time,Commerce,Special Needs
1035,1,1,3,9070.0,,1.0,125.0,1,1,38,9.0,,118.0,0,0,0,1,0,1,18,,0,6.0,6,6.0,14.333333333333334,0.0,0.0,,,6,,0,11.1,,2.02,Enrolled,,Youngest Child,Part-Time,Commerce,Special Needs
172,1,17,1,9500.0,1.0,1.0,,1,2,38,4.0,5.0,132.3,1,0,0,1,0,0,19,0.0,0,7.0,7,6.0,11.683333333333332,,0.0,7.0,7.0,6,11.683333333333332,0,7.6,2.6,0.32,Graduate,Madrid,,Full-Time,Medicine,
302,1,1,1,9500.0,1.0,1.0,160.0,1,19,19,4.0,9.0,154.4,0,0,0,1,0,1,18,0.0,0,7.0,9,7.0,15.116666666666667,0.0,0.0,8.0,9.0,8,16.168888888888887,0,15.5,2.8,-4.06,Graduate,Lisbon,First Child,Online,Medicine,No Special Needs
2178,1,17,1,9500.0,1.0,1.0,,1,1,1,5.0,5.0,134.9,0,1,0,1,0,0,18,0.0,0,7.0,7,7.0,13.642857142857142,,0.0,8.0,11.0,8,14.772727272727272,0,16.2,0.3,-0.92,Graduate,Saint Petersburg,,Online,Medicine,
2773,1,42,3,9500.0,1.0,1.0,,1,1,1,4.0,4.0,148.8,1,0,0,1,0,1,19,0.0,0,8.0,8,8.0,14.2525,,0.0,8.0,8.0,8,14.2525,0,9.4,-0.8,-3.12,Graduate,Istanbul,,Full-Time,Science,
1644,1,17,4,9254.0,1.0,1.0,124.0,1,3,3,3.0,3.0,126.1,1,0,0,1,0,0,20,0.0,0,5.0,5,5.0,11.4,0.0,0.0,6.0,11.0,1,11.0,0,10.8,1.4,1.74,Dropout,Brussels,Youngest Child,Evening Classes,Science,Special Needs
2453,1,15,1,171.0,1.0,1.0,,26,1,1,2.0,9.0,130.0,0,0,0,1,1,0,21,1.0,6,12.0,12,12.0,15.083333333333334,,4.0,11.0,15.0,11,13.083333333333334,0,8.9,1.4,3.51,Enrolled,Saint Petersburg,,Online,Commerce,
4127,1,1,1,8014.0,0.0,1.0,,1,38,38,5.0,2.0,135.5,0,0,0,1,0,0,34,0.0,0,6.0,7,6.0,12.333333333333334,,0.0,6.0,6.0,6,11.666666666666666,0,10.8,1.4,1.74,Graduate,Stockholm,,Online,Medicine,
1124,1,1,1,9773.0,1.0,1.0,152.0,1,38,37,9.0,9.0,139.1,0,0,0,1,0,1,19,0.0,0,6.0,6,6.0,12.833333333333334,0.0,0.0,6.0,6.0,6,13.5,0,16.2,0.3,-0.92,Graduate,Rome,Middle Child,Evening Classes,Arts,Special Needs
221,2,1,4,9853.0,1.0,1.0,,1,37,37,5.0,7.0,122.5,0,1,0,1,0,1,19,0.0,0,6.0,6,6.0,13.333333333333334,,0.0,6.0,6.0,6,14.5,0,10.8,1.4,1.74,Graduate,Venice,,Evening Classes,Arts,
124,1,1,1,9085.0,1.0,1.0,130.0,1,19,38,4.0,7.0,121.3,1,0,0,1,0,0,19,0.0,0,6.0,15,6.0,14.166666666666666,0.0,0.0,6.0,13.0,6,12.2,0,15.5,2.8,-4.06,Graduate,Munich,Middle Child,Part-Time,Arts,No Special Needs
1894,1,18,1,171.0,1.0,1.0,121.0,1,1,1,4.0,3.0,116.8,1,0,0,1,0,0,23,0.0,15,17.0,18,17.0,11.5,0.0,16.0,17.0,17.0,17,12.176470588235292,0,12.4,0.5,1.79,Graduate,Vienna,First Child,Full-Time,Engineering,No Special Needs
2710,1,17,1,9254.0,1.0,1.0,116.0,1,38,37,9.0,6.0,109.7,1,0,0,1,0,0,22,0.0,0,6.0,7,5.0,14.0,0.0,0.0,6.0,6.0,6,15.666666666666666,0,11.1,0.6,2.02,Graduate,Munich,Middle Child,Full-Time,Medicine,Special Needs
618,1,17,2,9500.0,1.0,1.0,,1,19,37,4.0,7.0,126.3,1,0,0,1,0,1,19,0.0,0,7.0,9,6.0,12.339999999999998,,0.0,8.0,9.0,8,13.01875,0,11.1,0.6,2.02,Graduate,Vienna,,Part-Time,Engineering,
523,1,18,3,9085.0,1.0,1.0,,103,1,1,9.0,9.0,132.2,1,0,0,1,0,1,18,1.0,0,5.0,9,4.0,12.0,,0.0,5.0,8.0,5,13.0,0,10.8,1.4,1.74,Graduate,Dublin,,Part-Time,Engineering,
4407,1,1,1,9773.0,1.0,1.0,,1,1,19,4.0,4.0,131.7,1,0,0,1,1,0,18,0.0,0,6.0,6,6.0,12.833333333333334,,0.0,6.0,7.0,6,13.285714285714286,0,15.5,2.8,-4.06,Graduate,Copenhagen,,Evening Classes,Science,
2820,1,18,6,9500.0,1.0,,,1,1,1,,6.0,130.8,1,0,0,1,0,0,18,,0,8.0,11,,,0.0,0.0,8.0,11.0,7,12.771428571428572,0,12.7,3.7,-1.7,Graduate,,,Part-Time,Medicine,No Special Needs
1840,1,10,1,9773.0,1.0,1.0,,22,38,37,0.0,5.0,151.0,1,0,0,1,0,0,18,1.0,0,6.0,12,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Budapest,,Evening Classes,Engineering,
3681,5,39,1,9147.0,1.0,1.0,,1,19,19,9.0,9.0,119.8,0,0,0,1,1,0,26,0.0,0,5.0,9,5.0,12.0,,0.0,5.0,5.0,5,10.2,0,11.1,0.6,2.02,Enrolled,Kyiv,,Evening Classes,Medicine,
1519,1,39,1,9147.0,1.0,12.0,133.1,1,1,1,9.0,4.0,140.0,1,0,1,0,1,0,24,0.0,0,5.0,5,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,0,12.7,3.7,-1.7,Dropout,Istanbul,Middle Child,Full-Time,Science,Special Needs
1778,1,1,1,9147.0,1.0,,,1,37,38,,7.0,98.0,1,0,0,1,1,0,23,,0,5.0,8,,,,0.0,5.0,7.0,4,11.0,0,11.1,0.6,2.02,Graduate,,,Part-Time,Medicine,
2287,1,17,1,9254.0,1.0,1.0,125.0,1,1,1,3.0,3.0,114.5,0,0,0,1,1,1,22,0.0,0,6.0,8,6.0,13.625,0.0,0.0,6.0,8.0,6,14.428571428571429,0,11.1,0.6,2.02,Graduate,Amsterdam,First Child,Full-Time,Arts,Special Needs
1363,1,44,1,171.0,1.0,39.0,150.0,1,19,1,9.0,9.0,154.8,1,0,0,1,1,0,21,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12.4,0.5,1.79,Graduate,Dublin,Middle Child,Full-Time,Medicine,No Special Needs
60,1,1,2,9500.0,1.0,1.0,125.0,1,19,19,9.0,9.0,114.9,0,0,0,1,0,0,18,0.0,0,7.0,8,6.0,13.133333333333333,0.0,0.0,8.0,12.0,7,12.221428571428572,0,16.2,0.3,-0.92,Graduate,Madrid,First Child,Online,Medicine,No Special Needs
891,1,39,1,171.0,1.0,1.0,,1,37,38,175.0,193.0,133.3,0,0,0,0,0,0,32,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,16.2,0.3,-0.92,Dropout,Lisbon,,Part-Time,Commerce,
1722,1,51,1,9085.0,1.0,1.0,,1,3,3,2.0,8.0,138.8,1,0,0,1,0,0,22,0.0,4,12.0,19,11.0,14.153846153846152,,5.0,12.0,20.0,12,15.428571428571429,0,8.9,1.4,3.51,Graduate,Oslo,,Part-Time,Commerce,
2684,1,7,1,9003.0,1.0,3.0,130.0,1,1,19,5.0,9.0,130.0,0,0,0,1,1,0,27,0.0,0,6.0,8,0.0,0.0,0.0,0.0,6.0,10.0,0,0.0,0,16.2,0.3,-0.92,Dropout,Milan,Youngest Child,Evening Classes,Medicine,No Special Needs
4236,1,43,1,9773.0,1.0,1.0,132.0,1,38,19,9.0,9.0,125.0,1,0,0,1,1,1,20,0.0,0,6.0,6,6.0,12.333333333333334,0.0,0.0,6.0,7.0,6,14.0,0,12.4,0.5,1.79,Graduate,Barcelona,First Child,Online,Engineering,No Special Needs
3445,1,1,5,9500.0,1.0,1.0,130.0,1,19,1,9.0,5.0,122.1,1,0,0,1,0,1,19,0.0,0,7.0,8,7.0,11.678571428571429,0.0,0.0,8.0,10.0,7,13.0375,0,12.4,0.5,1.79,Graduate,Copenhagen,Middle Child,Evening Classes,Medicine,No Special Needs
3425,2,43,2,9147.0,1.0,1.0,160.0,1,37,37,9.0,9.0,96.0,0,0,0,0,0,0,29,0.0,3,5.0,7,3.0,12.333333333333334,0.0,0.0,5.0,8.0,0,0.0,0,10.8,1.4,1.74,Dropout,Saint Petersburg,Youngest Child,Part-Time,Medicine,No Special Needs
4074,1,18,1,9500.0,1.0,1.0,,1,38,37,4.0,9.0,116.5,1,0,0,1,0,1,20,0.0,0,7.0,10,7.0,12.625,,0.0,8.0,8.0,8,13.0625,0,15.5,2.8,-4.06,Graduate,Munich,,Evening Classes,Arts,
1448,1,44,1,9003.0,1.0,39.0,,1,37,37,9.0,4.0,140.0,0,0,0,1,1,0,20,0.0,0,6.0,12,3.0,11.5,,0.0,6.0,12.0,3,13.666666666666666,0,12.4,0.5,1.79,Dropout,Vienna,,Online,Arts,
2903,1,17,1,9238.0,1.0,1.0,,1,1,1,3.0,3.0,119.2,1,0,0,1,0,1,18,0.0,0,6.0,6,6.0,14.0,,0.0,6.0,6.0,6,13.5,0,8.9,1.4,3.51,Graduate,Amsterdam,,Full-Time,Science,
838,1,44,1,9130.0,1.0,39.0,150.0,1,3,1,2.0,8.0,150.0,0,0,0,0,1,0,22,0.0,0,5.0,5,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,0,12.7,3.7,-1.7,Dropout,Munich,First Child,Evening Classes,Commerce,No Special Needs
1647,1,43,1,9500.0,1.0,1.0,140.0,1,1,38,4.0,7.0,100.0,0,0,0,1,0,1,18,0.0,0,7.0,8,7.0,13.6375,0.0,0.0,8.0,8.0,8,14.3875,0,13.9,-0.3,0.79,Graduate,Oslo,Youngest Child,Evening Classes,Medicine,No Special Needs
3309,2,39,1,9500.0,1.0,1.0,140.0,1,19,19,9.0,7.0,110.5,0,0,0,1,0,0,31,0.0,0,7.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.0,0,12.7,3.7,-1.7,Dropout,Athens,Youngest Child,Evening Classes,Engineering,Special Needs
2371,1,1,5,171.0,1.0,1.0,,1,19,3,9.0,2.0,136.9,1,0,0,1,1,1,19,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,9.4,-0.8,-3.12,Graduate,Amsterdam,,Part-Time,Science,
3480,1,1,1,9500.0,1.0,1.0,133.0,1,37,37,9.0,7.0,121.8,0,0,0,1,1,1,18,0.0,0,8.0,8,8.0,12.93875,0.0,0.0,8.0,8.0,8,12.93875,0,9.4,-0.8,-3.12,Graduate,Zurich,Middle Child,Evening Classes,Medicine,Special Needs
720,1,43,1,33.0,1.0,19.0,,1,38,38,4.0,4.0,140.0,0,0,1,1,1,0,35,0.0,3,10.0,18,6.0,12.666666666666666,,1.0,9.0,11.0,3,12.0,2,16.2,0.3,-0.92,Dropout,Stockholm,,Part-Time,Science,
4266,1,44,1,171.0,1.0,39.0,140.0,1,1,1,9.0,9.0,140.0,0,0,0,1,1,0,21,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,15.5,2.8,-4.06,Enrolled,Zurich,First Child,Evening Classes,Medicine,No Special Needs
1634,2,39,1,9991.0,0.0,1.0,,1,37,37,9.0,10.0,150.0,0,0,0,1,1,0,49,0.0,0,5.0,6,5.0,12.2,,0.0,5.0,9.0,5,11.8,0,15.5,2.8,-4.06,Graduate,,,Online,Medicine,
4346,1,17,2,9254.0,1.0,1.0,,1,12,19,5.0,5.0,102.8,1,0,0,1,0,0,20,0.0,0,6.0,16,1.0,10.0,,0.0,6.0,12.0,0,0.0,0,10.8,1.4,1.74,Dropout,Saint Petersburg,,Part-Time,Engineering,
2552,1,1,1,8014.0,0.0,1.0,,1,38,37,5.0,5.0,118.7,0,0,0,1,0,0,19,0.0,0,6.0,6,6.0,12.5,,0.0,6.0,6.0,6,11.5,0,12.7,3.7,-1.7,Graduate,Sofia,,Full-Time,Science,
3823,1,44,1,9130.0,1.0,39.0,130.0,1,38,19,9.0,9.0,150.0,0,0,0,1,1,0,24,0.0,2,6.0,8,4.0,11.75,0.0,1.0,6.0,8.0,2,13.5,0,11.1,0.6,2.02,Dropout,Prague,Youngest Child,Full-Time,Engineering,No Special Needs
4013,1,51,1,9500.0,1.0,1.0,,1,37,38,3.0,3.0,137.8,1,0,0,1,0,1,20,0.0,2,7.0,7,7.0,16.13142857142857,,0.0,8.0,9.0,8,15.52222222222222,0,11.1,0.6,2.02,Graduate,Amsterdam,,Part-Time,Medicine,
1421,1,1,3,9147.0,1.0,1.0,,1,1,38,5.0,7.0,123.5,1,0,0,1,0,1,19,0.0,0,5.0,5,5.0,11.6,,0.0,5.0,11.0,3,12.666666666666666,0,9.4,-0.8,-3.12,Enrolled,Lisbon,,Online,Medicine,
2565,1,15,1,9238.0,1.0,1.0,,26,19,19,9.0,6.0,140.0,0,0,0,1,1,0,21,1.0,0,6.0,7,6.0,12.333333333333334,,0.0,6.0,7.0,6,13.428571428571429,0,11.1,0.6,2.02,Graduate,Vienna,,Evening Classes,Engineering,
4218,1,17,3,9773.0,1.0,,,1,1,19,,7.0,135.0,0,0,0,1,0,0,18,,0,6.0,6,,,,0.0,6.0,6.0,6,13.333333333333334,0,12.4,0.5,1.79,Enrolled,,,Evening Classes,Engineering,
2448,1,39,1,9119.0,1.0,19.0,,1,37,37,9.0,4.0,98.6,0,0,1,0,1,0,28,0.0,0,5.0,10,0.0,0.0,,0.0,5.0,7.0,0,0.0,0,12.4,0.5,1.79,Dropout,Dublin,,Part-Time,Arts,
1423,1,1,1,9254.0,1.0,1.0,,1,38,38,6.0,6.0,118.5,1,0,0,1,0,0,18,0.0,0,6.0,6,6.0,10.666666666666666,,0.0,6.0,6.0,6,11.5,0,7.6,2.6,0.32,Graduate,Istanbul,,Online,Commerce,
1272,2,1,1,9147.0,1.0,1.0,,1,38,37,9.0,8.0,132.1,1,0,0,1,0,0,34,0.0,0,5.0,7,2.0,10.0,,0.0,5.0,6.0,4,12.0,0,7.6,2.6,0.32,Dropout,Istanbul,,Online,Science,
677,1,1,1,9853.0,1.0,1.0,133.0,1,37,19,7.0,7.0,126.7,1,0,0,1,0,0,18,0.0,0,6.0,9,5.0,11.833333333333334,0.0,0.0,6.0,6.0,4,12.0,0,15.5,2.8,-4.06,Enrolled,Helsinki,Youngest Child,Part-Time,Commerce,No Special Needs
264,1,1,1,,1.0,1.0,,1,38,19,9.0,5.0,121.6,0,0,0,1,0,0,18,0.0,0,,6,6.0,,,,6.0,6.0,6,12.0,0,12.4,0.5,1.79,Graduate,Venice,,Evening Classes,Arts,
1266,1,1,1,9670.0,1.0,1.0,100.0,1,38,38,9.0,10.0,100.0,0,0,0,1,0,0,20,0.0,0,6.0,8,6.0,12.5,0.0,0.0,6.0,10.0,5,14.166666666666666,0,11.1,0.6,2.02,Graduate,Vienna,Middle Child,Online,Medicine,Special Needs
4232,1,43,1,9670.0,1.0,1.0,134.0,1,1,38,4.0,4.0,120.7,0,0,1,0,0,0,19,0.0,0,6.0,13,3.0,10.666666666666666,0.0,0.0,6.0,6.0,4,12.25,0,15.5,2.8,-4.06,Dropout,Budapest,First Child,Full-Time,Commerce,Special Needs
2020,1,42,1,9003.0,1.0,1.0,,1,19,1,9.0,5.0,107.8,1,0,0,0,1,0,27,0.0,0,6.0,10,0.0,0.0,,0.0,6.0,8.0,0,0.0,0,15.5,2.8,-4.06,Dropout,London,,Full-Time,Science,
1639,1,1,1,9070.0,1.0,1.0,147.0,1,3,1,2.0,3.0,149.8,1,0,0,1,1,0,20,0.0,5,12.0,12,11.0,14.272727272727272,0.0,5.0,12.0,12.0,11,14.818181818181818,0,16.2,0.3,-0.92,Graduate,London,Middle Child,Online,Medicine,No Special Needs
1799,1,17,3,9254.0,1.0,1.0,,26,38,3,9.0,3.0,127.3,1,0,1,0,0,0,20,1.0,0,6.0,14,3.0,12.333333333333334,,0.0,6.0,16.0,0,0.0,0,10.8,1.4,1.74,Dropout,Prague,,Part-Time,Commerce,
550,1,1,5,9119.0,1.0,1.0,126.0,1,12,19,4.0,5.0,122.5,1,0,0,1,1,0,19,0.0,0,5.0,12,3.0,12.0,0.0,0.0,5.0,10.0,3,12.0,0,12.4,0.5,1.79,Dropout,Milan,Youngest Child,Full-Time,Medicine,Special Needs
2514,1,1,1,9670.0,1.0,1.0,126.0,1,1,3,4.0,3.0,122.5,1,0,0,1,0,0,19,0.0,0,6.0,6,6.0,13.333333333333334,0.0,0.0,6.0,8.0,5,12.8,0,8.9,1.4,3.51,Dropout,Madrid,Middle Child,Part-Time,Engineering,Special Needs
144,1,1,3,9500.0,1.0,1.0,,1,19,19,9.0,7.0,131.7,1,0,0,1,0,1,19,0.0,0,7.0,10,7.0,13.605,,0.0,8.0,11.0,8,12.33125,0,15.5,2.8,-4.06,Graduate,Zurich,,Full-Time,Science,
1598,1,17,1,9238.0,1.0,1.0,,1,37,37,7.0,7.0,140.9,1,0,0,1,1,0,18,0.0,0,6.0,10,4.0,12.0,,0.0,6.0,7.0,5,11.8,0,9.4,-0.8,-3.12,Dropout,Prague,,Full-Time,Commerce,
2982,1,17,6,9500.0,,1.0,,1,3,19,5.0,,127.2,1,0,0,1,0,1,19,,0,7.0,7,7.0,13.801428571428572,,0.0,,,8,,0,11.1,,2.02,Graduate,,,Full-Time,Science,
141,1,1,6,9773.0,1.0,,,1,19,1,,4.0,110.1,1,0,0,1,0,1,19,,0,6.0,8,,,,0.0,6.0,10.0,5,12.0,0,12.4,0.5,1.79,Graduate,,,Full-Time,Commerce,
3892,1,1,3,9147.0,1.0,1.0,,1,1,1,5.0,7.0,133.2,1,0,0,1,0,1,18,0.0,0,5.0,11,4.0,14.25,,0.0,5.0,7.0,4,12.5,0,12.7,3.7,-1.7,Graduate,,,Full-Time,Science,
